MovementID,Date,ProductID,WarehouseID,MovementType,Quantity,UnitCost,IsSimulated
260158,2017-12-31,P338,8,Issue,-3,1225.59,Yes
260159,2017-01-01,P339,3,Opening,192,1479.56,Yes
260160,2017-01-02,P339,3,Issue,-4,1479.56,Yes
260161,2017-01-03,P339,3,Issue,-4,1479.56,Yes
260162,2017-01-05,P339,3,Issue,-3,1479.56,Yes
260163,2017-01-07,P339,3,Issue,-2,1479.56,Yes
260164,2017-01-09,P339,3,Issue,-1,1479.56,Yes
260165,2017-01-11,P339,3,Issue,-4,1479.56,Yes
260166,2017-01-12,P339,3,Issue,-3,1479.56,Yes
260167,2017-01-13,P339,3,Issue,-1,1479.56,Yes
260168,2017-01-14,P339,3,Issue,-3,1479.56,Yes
260169,2017-01-15,P339,3,Issue,-1,1479.56,Yes
260170,2017-01-16,P339,3,Issue,-3,1479.56,Yes
260171,2017-01-19,P339,3,Issue,-3,1479.56,Yes
260172,2017-01-21,P339,3,Issue,-4,1479.56,Yes
260173,2017-01-22,P339,3,Issue,-4,1479.56,Yes
260174,2017-01-24,P339,3,Issue,-4,1479.56,Yes
260175,2017-01-25,P339,3,Issue,-1,1479.56,Yes
260176,2017-01-26,P339,3,Issue,-3,1479.56,Yes
260177,2017-01-27,P339,3,Issue,-2,1479.56,Yes
260178,2017-01-28,P339,3,Issue,-2,1479.56,Yes
260179,2017-01-29,P339,3,Issue,-4,1479.56,Yes
260180,2017-01-30,P339,3,Issue,-1,1479.56,Yes
260181,2017-01-31,P339,3,Issue,-4,1479.56,Yes
260182,2017-02-01,P339,3,Issue,-2,1479.56,Yes
260183,2017-02-03,P339,3,Issue,-4,1479.56,Yes
260184,2017-02-04,P339,3,Issue,-2,1479.56,Yes
260185,2017-02-05,P339,3,Issue,-4,1479.56,Yes
260186,2017-02-06,P339,3,Issue,-1,1479.56,Yes
260187,2017-02-07,P339,3,Issue,-2,1479.56,Yes
260188,2017-02-09,P339,3,Issue,-1,1479.56,Yes
260189,2017-02-10,P339,3,Issue,-1,1479.56,Yes
260190,2017-02-11,P339,3,Issue,-2,1479.56,Yes
260191,2017-02-12,P339,3,Issue,-3,1479.56,Yes
260192,2017-02-15,P339,3,Issue,-4,1479.56,Yes
260193,2017-02-16,P339,3,Issue,-2,1479.56,Yes
260194,2017-02-17,P339,3,Issue,-3,1479.56,Yes
260195,2017-02-18,P339,3,Issue,-3,1479.56,Yes
260196,2017-02-21,P339,3,Issue,-2,1479.56,Yes
260197,2017-02-23,P339,3,Issue,-2,1479.56,Yes
260198,2017-02-25,P339,3,Issue,-4,1479.56,Yes
260199,2017-02-26,P339,3,Issue,-2,1479.56,Yes
260200,2017-02-27,P339,3,Issue,-4,1479.56,Yes
260201,2017-03-01,P339,3,Issue,-1,1479.56,Yes
260202,2017-03-03,P339,3,Issue,-3,1479.56,Yes
260203,2017-03-04,P339,3,Issue,-3,1479.56,Yes
260204,2017-03-05,P339,3,Issue,-2,1479.56,Yes
260205,2017-03-08,P339,3,Issue,-2,1479.56,Yes
260206,2017-03-09,P339,3,Issue,-3,1479.56,Yes
260207,2017-03-10,P339,3,Issue,-1,1479.56,Yes
260208,2017-03-11,P339,3,Issue,-1,1479.56,Yes
260209,2017-03-12,P339,3,Issue,-4,1479.56,Yes
260210,2017-03-13,P339,3,Issue,-1,1479.56,Yes
260211,2017-03-14,P339,3,Issue,-4,1479.56,Yes
260212,2017-03-15,P339,3,Issue,-1,1479.56,Yes
260213,2017-03-18,P339,3,Issue,-3,1479.56,Yes
260214,2017-03-20,P339,3,Issue,-3,1479.56,Yes
260215,2017-03-22,P339,3,Issue,-2,1479.56,Yes
260216,2017-03-23,P339,3,Issue,-4,1479.56,Yes
260217,2017-03-25,P339,3,Issue,-3,1479.56,Yes
260218,2017-03-26,P339,3,Issue,-2,1479.56,Yes
260219,2017-03-27,P339,3,Issue,-1,1479.56,Yes
260220,2017-03-28,P339,3,Issue,-1,1479.56,Yes
260221,2017-03-29,P339,3,Issue,-2,1479.56,Yes
260222,2017-03-30,P339,3,Issue,-1,1479.56,Yes
260223,2017-03-31,P339,3,Issue,-2,1479.56,Yes
260224,2017-04-03,P339,3,Issue,-1,1479.56,Yes
260225,2017-04-05,P339,3,Issue,-3,1479.56,Yes
260226,2017-04-06,P339,3,Issue,-4,1479.56,Yes
260227,2017-04-08,P339,3,Issue,-3,1479.56,Yes
260228,2017-04-10,P339,3,Issue,-4,1479.56,Yes
260229,2017-04-11,P339,3,Issue,-2,1479.56,Yes
260230,2017-04-12,P339,3,Issue,-4,1479.56,Yes
260231,2017-04-13,P339,3,Issue,-3,1479.56,Yes
260232,2017-04-14,P339,3,Issue,-3,1479.56,Yes
260233,2017-04-15,P339,3,Issue,-4,1479.56,Yes
260234,2017-04-16,P339,3,Issue,-2,1479.56,Yes
260235,2017-04-17,P339,3,Receipt,64,1479.56,Yes
260236,2017-04-17,P339,3,Issue,-1,1479.56,Yes
260237,2017-04-18,P339,3,Issue,-3,1479.56,Yes
260238,2017-04-19,P339,3,Issue,-2,1479.56,Yes
260239,2017-04-20,P339,3,Issue,-2,1479.56,Yes
260240,2017-04-21,P339,3,Issue,-3,1479.56,Yes
260241,2017-04-22,P339,3,Issue,-3,1479.56,Yes
260242,2017-04-23,P339,3,Issue,-4,1479.56,Yes
260243,2017-04-24,P339,3,Issue,-4,1479.56,Yes
260244,2017-04-25,P339,3,Issue,-2,1479.56,Yes
260245,2017-04-26,P339,3,Issue,-1,1479.56,Yes
260246,2017-04-27,P339,3,Issue,-1,1479.56,Yes
260247,2017-04-28,P339,3,Issue,-1,1479.56,Yes
260248,2017-04-29,P339,3,Issue,-2,1479.56,Yes
260249,2017-04-30,P339,3,Issue,-3,1479.56,Yes
260250,2017-05-02,P339,3,Issue,-2,1479.56,Yes
260251,2017-05-03,P339,3,Issue,-4,1479.56,Yes
260252,2017-05-05,P339,3,Issue,-2,1479.56,Yes
260253,2017-05-07,P339,3,Issue,-1,1479.56,Yes
260254,2017-05-08,P339,3,Issue,-4,1479.56,Yes
260255,2017-05-10,P339,3,Issue,-4,1479.56,Yes
260256,2017-05-12,P339,3,Issue,-2,1479.56,Yes
260257,2017-05-13,P339,3,Issue,-4,1479.56,Yes
260258,2017-05-15,P339,3,Issue,-3,1479.56,Yes
260259,2017-05-16,P339,3,Issue,-1,1479.56,Yes
260260,2017-05-17,P339,3,Issue,-1,1479.56,Yes
260261,2017-05-18,P339,3,Issue,-3,1479.56,Yes
260262,2017-05-19,P339,3,Issue,-1,1479.56,Yes
260263,2017-05-22,P339,3,Receipt,64,1479.56,Yes
260264,2017-05-22,P339,3,Issue,-1,1479.56,Yes
260265,2017-05-23,P339,3,Issue,-1,1479.56,Yes
260266,2017-05-24,P339,3,Issue,-4,1479.56,Yes
260267,2017-05-25,P339,3,Issue,-2,1479.56,Yes
260268,2017-05-27,P339,3,Issue,-3,1479.56,Yes
260269,2017-05-28,P339,3,Issue,-4,1479.56,Yes
260270,2017-05-29,P339,3,Issue,-2,1479.56,Yes
260271,2017-05-31,P339,3,Issue,-1,1479.56,Yes
260272,2017-06-01,P339,3,Issue,-1,1479.56,Yes
260273,2017-06-02,P339,3,Issue,-1,1479.56,Yes
260274,2017-06-03,P339,3,Issue,-2,1479.56,Yes
260275,2017-06-04,P339,3,Issue,-4,1479.56,Yes
260276,2017-06-05,P339,3,Issue,-1,1479.56,Yes
260277,2017-06-06,P339,3,Issue,-4,1479.56,Yes
260278,2017-06-07,P339,3,Issue,-4,1479.56,Yes
260279,2017-06-08,P339,3,Issue,-4,1479.56,Yes
260280,2017-06-09,P339,3,Issue,-1,1479.56,Yes
260281,2017-06-10,P339,3,Issue,-2,1479.56,Yes
260282,2017-06-11,P339,3,Issue,-3,1479.56,Yes
260283,2017-06-12,P339,3,Issue,-4,1479.56,Yes
260284,2017-06-13,P339,3,Issue,-1,1479.56,Yes
260285,2017-06-14,P339,3,Issue,-2,1479.56,Yes
260286,2017-06-15,P339,3,Issue,-1,1479.56,Yes
260287,2017-06-16,P339,3,Issue,-3,1479.56,Yes
260288,2017-06-17,P339,3,Issue,-4,1479.56,Yes
260289,2017-06-18,P339,3,Issue,-4,1479.56,Yes
260290,2017-06-19,P339,3,Receipt,64,1479.56,Yes
260291,2017-06-19,P339,3,Issue,-1,1479.56,Yes
260292,2017-06-20,P339,3,Issue,-4,1479.56,Yes
260293,2017-06-21,P339,3,Issue,-1,1479.56,Yes
260294,2017-06-22,P339,3,Issue,-4,1479.56,Yes
260295,2017-06-23,P339,3,Issue,-4,1479.56,Yes
260296,2017-06-24,P339,3,Issue,-1,1479.56,Yes
260297,2017-06-26,P339,3,Issue,-4,1479.56,Yes
260298,2017-06-27,P339,3,Issue,-1,1479.56,Yes
260299,2017-06-30,P339,3,Issue,-1,1479.56,Yes
260300,2017-07-01,P339,3,Issue,-4,1479.56,Yes
260301,2017-07-02,P339,3,Issue,-3,1479.56,Yes
260302,2017-07-03,P339,3,Issue,-4,1479.56,Yes
260303,2017-07-05,P339,3,Issue,-4,1479.56,Yes
260304,2017-07-06,P339,3,Issue,-3,1479.56,Yes
260305,2017-07-08,P339,3,Issue,-4,1479.56,Yes
260306,2017-07-10,P339,3,Issue,-2,1479.56,Yes
260307,2017-07-13,P339,3,Issue,-3,1479.56,Yes
260308,2017-07-14,P339,3,Issue,-2,1479.56,Yes
260309,2017-07-16,P339,3,Issue,-2,1479.56,Yes
260310,2017-07-18,P339,3,Issue,-4,1479.56,Yes
260311,2017-07-19,P339,3,Issue,-2,1479.56,Yes
260312,2017-07-20,P339,3,Issue,-1,1479.56,Yes
260313,2017-07-21,P339,3,Issue,-2,1479.56,Yes
260314,2017-07-22,P339,3,Issue,-3,1479.56,Yes
260315,2017-07-24,P339,3,Receipt,64,1479.56,Yes
260316,2017-07-25,P339,3,Issue,-3,1479.56,Yes
260317,2017-07-27,P339,3,Issue,-2,1479.56,Yes
260318,2017-07-28,P339,3,Issue,-3,1479.56,Yes
260319,2017-07-29,P339,3,Issue,-1,1479.56,Yes
260320,2017-07-30,P339,3,Issue,-1,1479.56,Yes
260321,2017-07-31,P339,3,Issue,-3,1479.56,Yes
260322,2017-08-02,P339,3,Issue,-4,1479.56,Yes
260323,2017-08-03,P339,3,Issue,-3,1479.56,Yes
260324,2017-08-04,P339,3,Issue,-4,1479.56,Yes
260325,2017-08-05,P339,3,Issue,-3,1479.56,Yes
260326,2017-08-06,P339,3,Issue,-3,1479.56,Yes
260327,2017-08-07,P339,3,Issue,-4,1479.56,Yes
260328,2017-08-08,P339,3,Issue,-2,1479.56,Yes
260329,2017-08-09,P339,3,Issue,-4,1479.56,Yes
260330,2017-08-10,P339,3,Issue,-3,1479.56,Yes
260331,2017-08-11,P339,3,Issue,-2,1479.56,Yes
260332,2017-08-12,P339,3,Issue,-2,1479.56,Yes
260333,2017-08-13,P339,3,Issue,-2,1479.56,Yes
260334,2017-08-14,P339,3,Issue,-2,1479.56,Yes
260335,2017-08-15,P339,3,Issue,-2,1479.56,Yes
260336,2017-08-16,P339,3,Issue,-2,1479.56,Yes
260337,2017-08-17,P339,3,Issue,-2,1479.56,Yes
260338,2017-08-19,P339,3,Issue,-4,1479.56,Yes
260339,2017-08-21,P339,3,Receipt,61,1479.56,Yes
260340,2017-08-21,P339,3,Issue,-4,1479.56,Yes
260341,2017-08-22,P339,3,Issue,-4,1479.56,Yes
260342,2017-08-23,P339,3,Issue,-1,1479.56,Yes
260343,2017-08-24,P339,3,Issue,-1,1479.56,Yes
260344,2017-08-25,P339,3,Issue,-3,1479.56,Yes
260345,2017-08-26,P339,3,Issue,-2,1479.56,Yes
260346,2017-08-27,P339,3,Issue,-3,1479.56,Yes
260347,2017-08-30,P339,3,Issue,-4,1479.56,Yes
260348,2017-08-31,P339,3,Issue,-4,1479.56,Yes
260349,2017-09-01,P339,3,Issue,-2,1479.56,Yes
260350,2017-09-02,P339,3,Issue,-2,1479.56,Yes
260351,2017-09-03,P339,3,Issue,-1,1479.56,Yes
260352,2017-09-04,P339,3,Issue,-3,1479.56,Yes
260353,2017-09-05,P339,3,Issue,-4,1479.56,Yes
260354,2017-09-06,P339,3,Issue,-2,1479.56,Yes
260355,2017-09-07,P339,3,Issue,-2,1479.56,Yes
260356,2017-09-08,P339,3,Issue,-3,1479.56,Yes
260357,2017-09-09,P339,3,Issue,-4,1479.56,Yes
260358,2017-09-10,P339,3,Issue,-4,1479.56,Yes
260359,2017-09-11,P339,3,Issue,-2,1479.56,Yes
260360,2017-09-13,P339,3,Issue,-3,1479.56,Yes
260361,2017-09-14,P339,3,Issue,-1,1479.56,Yes
260362,2017-09-16,P339,3,Issue,-4,1479.56,Yes
260363,2017-09-18,P339,3,Receipt,63,1479.56,Yes
260364,2017-09-19,P339,3,Issue,-3,1479.56,Yes
260365,2017-09-21,P339,3,Issue,-1,1479.56,Yes
260366,2017-09-22,P339,3,Issue,-4,1479.56,Yes
260367,2017-09-23,P339,3,Issue,-1,1479.56,Yes
260368,2017-09-24,P339,3,Issue,-1,1479.56,Yes
260369,2017-09-25,P339,3,Issue,-3,1479.56,Yes
260370,2017-09-26,P339,3,Issue,-2,1479.56,Yes
260371,2017-09-27,P339,3,Issue,-3,1479.56,Yes
260372,2017-09-28,P339,3,Issue,-2,1479.56,Yes
260373,2017-09-29,P339,3,Issue,-3,1479.56,Yes
260374,2017-09-30,P339,3,Issue,-3,1479.56,Yes
260375,2017-10-01,P339,3,Issue,-4,1479.56,Yes
260376,2017-10-02,P339,3,Issue,-3,1479.56,Yes
260377,2017-10-06,P339,3,Issue,-1,1479.56,Yes
260378,2017-10-07,P339,3,Issue,-2,1479.56,Yes
260379,2017-10-08,P339,3,Issue,-3,1479.56,Yes
260380,2017-10-10,P339,3,Issue,-3,1479.56,Yes
260381,2017-10-11,P339,3,Issue,-3,1479.56,Yes
260382,2017-10-12,P339,3,Issue,-1,1479.56,Yes
260383,2017-10-14,P339,3,Issue,-2,1479.56,Yes
260384,2017-10-15,P339,3,Issue,-4,1479.56,Yes
260385,2017-10-16,P339,3,Issue,-4,1479.56,Yes
260386,2017-10-17,P339,3,Issue,-4,1479.56,Yes
260387,2017-10-19,P339,3,Issue,-2,1479.56,Yes
260388,2017-10-20,P339,3,Issue,-2,1479.56,Yes
260389,2017-10-23,P339,3,Receipt,64,1479.56,Yes
260390,2017-10-24,P339,3,Issue,-2,1479.56,Yes
260391,2017-10-25,P339,3,Issue,-1,1479.56,Yes
260392,2017-10-28,P339,3,Issue,-4,1479.56,Yes
260393,2017-10-29,P339,3,Issue,-3,1479.56,Yes
260394,2017-10-30,P339,3,Issue,-1,1479.56,Yes
260395,2017-10-31,P339,3,Issue,-2,1479.56,Yes
260396,2017-11-01,P339,3,Issue,-2,1479.56,Yes
260397,2017-11-02,P339,3,Issue,-2,1479.56,Yes
260398,2017-11-03,P339,3,Issue,-4,1479.56,Yes
260399,2017-11-04,P339,3,Issue,-4,1479.56,Yes
260400,2017-11-05,P339,3,Issue,-4,1479.56,Yes
260401,2017-11-06,P339,3,Issue,-3,1479.56,Yes
260402,2017-11-07,P339,3,Issue,-2,1479.56,Yes
260403,2017-11-09,P339,3,Issue,-1,1479.56,Yes
260404,2017-11-10,P339,3,Issue,-1,1479.56,Yes
260405,2017-11-11,P339,3,Issue,-1,1479.56,Yes
260406,2017-11-12,P339,3,Issue,-3,1479.56,Yes
260407,2017-11-15,P339,3,Issue,-3,1479.56,Yes
260408,2017-11-16,P339,3,Issue,-1,1479.56,Yes
260409,2017-11-17,P339,3,Issue,-1,1479.56,Yes
260410,2017-11-18,P339,3,Issue,-1,1479.56,Yes
260411,2017-11-19,P339,3,Issue,-3,1479.56,Yes
260412,2017-11-20,P339,3,Issue,-4,1479.56,Yes
260413,2017-11-21,P339,3,Issue,-1,1479.56,Yes
260414,2017-11-22,P339,3,Issue,-4,1479.56,Yes
260415,2017-11-23,P339,3,Issue,-3,1479.56,Yes
260416,2017-11-24,P339,3,Issue,-2,1479.56,Yes
260417,2017-11-25,P339,3,Issue,-1,1479.56,Yes
260418,2017-11-27,P339,3,Receipt,64,1479.56,Yes
260419,2017-11-28,P339,3,Issue,-1,1479.56,Yes
260420,2017-11-29,P339,3,Issue,-4,1479.56,Yes
260421,2017-11-30,P339,3,Issue,-2,1479.56,Yes
260422,2017-12-01,P339,3,Issue,-4,1479.56,Yes
260423,2017-12-02,P339,3,Issue,-4,1479.56,Yes
260424,2017-12-05,P339,3,Issue,-4,1479.56,Yes
260425,2017-12-07,P339,3,Issue,-3,1479.56,Yes
260426,2017-12-09,P339,3,Issue,-4,1479.56,Yes
260427,2017-12-10,P339,3,Issue,-4,1479.56,Yes
260428,2017-12-11,P339,3,Issue,-1,1479.56,Yes
260429,2017-12-15,P339,3,Issue,-4,1479.56,Yes
260430,2017-12-16,P339,3,Issue,-1,1479.56,Yes
260431,2017-12-17,P339,3,Issue,-2,1479.56,Yes
260432,2017-12-20,P339,3,Issue,-4,1479.56,Yes
260433,2017-12-21,P339,3,Issue,-4,1479.56,Yes
260434,2017-12-22,P339,3,Issue,-2,1479.56,Yes
260435,2017-12-24,P339,3,Issue,-4,1479.56,Yes
260436,2017-12-25,P339,3,Issue,-3,1479.56,Yes
260437,2017-12-26,P339,3,Issue,-2,1479.56,Yes
260438,2017-12-27,P339,3,Issue,-2,1479.56,Yes
260439,2017-12-28,P339,3,Issue,-3,1479.56,Yes
260440,2017-12-29,P339,3,Issue,-2,1479.56,Yes
260441,2017-01-01,P339,6,Opening,495,1479.56,Yes
260442,2017-01-01,P339,6,Issue,-10,1479.56,Yes
260443,2017-01-02,P339,6,Issue,-10,1479.56,Yes
260444,2017-01-03,P339,6,Issue,-4,1479.56,Yes
260445,2017-01-05,P339,6,Issue,-5,1479.56,Yes
260446,2017-01-06,P339,6,Issue,-6,1479.56,Yes
260447,2017-01-07,P339,6,Issue,-4,1479.56,Yes
260448,2017-01-08,P339,6,Issue,-1,1479.56,Yes
260449,2017-01-09,P339,6,Issue,-9,1479.56,Yes
260450,2017-01-10,P339,6,Issue,-2,1479.56,Yes
260451,2017-01-11,P339,6,Issue,-3,1479.56,Yes
260452,2017-01-12,P339,6,Issue,-10,1479.56,Yes
260453,2017-01-13,P339,6,Issue,-6,1479.56,Yes
260454,2017-01-14,P339,6,Issue,-2,1479.56,Yes
260455,2017-01-15,P339,6,Issue,-9,1479.56,Yes
260456,2017-01-16,P339,6,Issue,-8,1479.56,Yes
260457,2017-01-17,P339,6,Issue,-8,1479.56,Yes
260458,2017-01-18,P339,6,Issue,-8,1479.56,Yes
260459,2017-01-19,P339,6,Issue,-9,1479.56,Yes
260460,2017-01-20,P339,6,Issue,-5,1479.56,Yes
260461,2017-01-21,P339,6,Issue,-6,1479.56,Yes
260462,2017-01-22,P339,6,Issue,-5,1479.56,Yes
260463,2017-01-23,P339,6,Issue,-9,1479.56,Yes
260464,2017-01-24,P339,6,Issue,-10,1479.56,Yes
260465,2017-01-25,P339,6,Issue,-2,1479.56,Yes
260466,2017-01-26,P339,6,Issue,-7,1479.56,Yes
260467,2017-01-27,P339,6,Issue,-10,1479.56,Yes
260468,2017-01-28,P339,6,Issue,-10,1479.56,Yes
260469,2017-01-29,P339,6,Issue,-7,1479.56,Yes
260470,2017-01-30,P339,6,Issue,-6,1479.56,Yes
260471,2017-01-31,P339,6,Issue,-6,1479.56,Yes
260472,2017-02-01,P339,6,Issue,-5,1479.56,Yes
260473,2017-02-02,P339,6,Issue,-9,1479.56,Yes
260474,2017-02-04,P339,6,Issue,-8,1479.56,Yes
260475,2017-02-05,P339,6,Issue,-9,1479.56,Yes
260476,2017-02-06,P339,6,Issue,-3,1479.56,Yes
260477,2017-02-07,P339,6,Issue,-5,1479.56,Yes
260478,2017-02-08,P339,6,Issue,-3,1479.56,Yes
260479,2017-02-09,P339,6,Issue,-5,1479.56,Yes
260480,2017-02-10,P339,6,Issue,-5,1479.56,Yes
260481,2017-02-11,P339,6,Issue,-1,1479.56,Yes
260482,2017-02-12,P339,6,Issue,-2,1479.56,Yes
260483,2017-02-13,P339,6,Issue,-1,1479.56,Yes
260484,2017-02-14,P339,6,Issue,-6,1479.56,Yes
260485,2017-02-15,P339,6,Issue,-6,1479.56,Yes
260486,2017-02-16,P339,6,Issue,-5,1479.56,Yes
260487,2017-02-17,P339,6,Issue,-9,1479.56,Yes
260488,2017-02-18,P339,6,Issue,-8,1479.56,Yes
260489,2017-02-19,P339,6,Issue,-10,1479.56,Yes
260490,2017-02-20,P339,6,Issue,-6,1479.56,Yes
260491,2017-02-21,P339,6,Issue,-9,1479.56,Yes
260492,2017-02-22,P339,6,Issue,-9,1479.56,Yes
260493,2017-02-23,P339,6,Issue,-2,1479.56,Yes
260494,2017-02-24,P339,6,Issue,-4,1479.56,Yes
260495,2017-02-25,P339,6,Issue,-1,1479.56,Yes
260496,2017-02-26,P339,6,Issue,-3,1479.56,Yes
260497,2017-02-27,P339,6,Issue,-6,1479.56,Yes
260498,2017-02-28,P339,6,Issue,-4,1479.56,Yes
260499,2017-03-01,P339,6,Issue,-2,1479.56,Yes
260500,2017-03-02,P339,6,Issue,-2,1479.56,Yes
260501,2017-03-03,P339,6,Issue,-6,1479.56,Yes
260502,2017-03-04,P339,6,Issue,-3,1479.56,Yes
260503,2017-03-05,P339,6,Issue,-8,1479.56,Yes
260504,2017-03-06,P339,6,Issue,-9,1479.56,Yes
260505,2017-03-07,P339,6,Issue,-4,1479.56,Yes
260506,2017-03-08,P339,6,Issue,-1,1479.56,Yes
260507,2017-03-09,P339,6,Issue,-3,1479.56,Yes
260508,2017-03-10,P339,6,Issue,-9,1479.56,Yes
260509,2017-03-11,P339,6,Issue,-6,1479.56,Yes
260510,2017-03-13,P339,6,Issue,-8,1479.56,Yes
260511,2017-03-14,P339,6,Issue,-9,1479.56,Yes
260512,2017-03-15,P339,6,Issue,-4,1479.56,Yes
260513,2017-03-16,P339,6,Issue,-8,1479.56,Yes
260514,2017-03-17,P339,6,Issue,-6,1479.56,Yes
260515,2017-03-18,P339,6,Issue,-1,1479.56,Yes
260516,2017-03-19,P339,6,Issue,-7,1479.56,Yes
260517,2017-03-20,P339,6,Issue,-6,1479.56,Yes
260518,2017-03-21,P339,6,Issue,-3,1479.56,Yes
260519,2017-03-22,P339,6,Issue,-2,1479.56,Yes
260520,2017-03-23,P339,6,Issue,-8,1479.56,Yes
260521,2017-03-24,P339,6,Issue,-7,1479.56,Yes
260522,2017-03-25,P339,6,Issue,-3,1479.56,Yes
260523,2017-03-26,P339,6,Issue,-10,1479.56,Yes
260524,2017-03-27,P339,6,Receipt,146,1479.56,Yes
260525,2017-03-27,P339,6,Issue,-4,1479.56,Yes
260526,2017-03-28,P339,6,Issue,-7,1479.56,Yes
260527,2017-03-29,P339,6,Issue,-2,1479.56,Yes
260528,2017-03-30,P339,6,Issue,-4,1479.56,Yes
260529,2017-03-31,P339,6,Issue,-10,1479.56,Yes
260530,2017-04-01,P339,6,Issue,-4,1479.56,Yes
260531,2017-04-02,P339,6,Issue,-4,1479.56,Yes
260532,2017-04-03,P339,6,Issue,-3,1479.56,Yes
260533,2017-04-04,P339,6,Issue,-10,1479.56,Yes
260534,2017-04-05,P339,6,Issue,-6,1479.56,Yes
260535,2017-04-06,P339,6,Issue,-2,1479.56,Yes
260536,2017-04-07,P339,6,Issue,-8,1479.56,Yes
260537,2017-04-08,P339,6,Issue,-9,1479.56,Yes
260538,2017-04-09,P339,6,Issue,-9,1479.56,Yes
260539,2017-04-10,P339,6,Issue,-3,1479.56,Yes
260540,2017-04-11,P339,6,Issue,-6,1479.56,Yes
260541,2017-04-12,P339,6,Issue,-7,1479.56,Yes
260542,2017-04-13,P339,6,Issue,-3,1479.56,Yes
260543,2017-04-14,P339,6,Issue,-9,1479.56,Yes
260544,2017-04-15,P339,6,Issue,-3,1479.56,Yes
260545,2017-04-16,P339,6,Issue,-1,1479.56,Yes
260546,2017-04-17,P339,6,Issue,-10,1479.56,Yes
260547,2017-04-18,P339,6,Issue,-6,1479.56,Yes
260548,2017-04-19,P339,6,Issue,-10,1479.56,Yes
260549,2017-04-20,P339,6,Issue,-10,1479.56,Yes
260550,2017-04-21,P339,6,Issue,-1,1479.56,Yes
260551,2017-04-22,P339,6,Issue,-5,1479.56,Yes
260552,2017-04-23,P339,6,Issue,-9,1479.56,Yes
260553,2017-04-24,P339,6,Receipt,165,1479.56,Yes
260554,2017-04-24,P339,6,Issue,-4,1479.56,Yes
260555,2017-04-25,P339,6,Issue,-8,1479.56,Yes
260556,2017-04-26,P339,6,Issue,-5,1479.56,Yes
260557,2017-04-27,P339,6,Issue,-3,1479.56,Yes
260558,2017-04-29,P339,6,Issue,-6,1479.56,Yes
260559,2017-04-30,P339,6,Issue,-7,1479.56,Yes
260560,2017-05-01,P339,6,Issue,-8,1479.56,Yes
260561,2017-05-02,P339,6,Issue,-5,1479.56,Yes
260562,2017-05-04,P339,6,Issue,-1,1479.56,Yes
260563,2017-05-06,P339,6,Issue,-6,1479.56,Yes
260564,2017-05-07,P339,6,Issue,-6,1479.56,Yes
260565,2017-05-08,P339,6,Issue,-7,1479.56,Yes
260566,2017-05-09,P339,6,Issue,-4,1479.56,Yes
260567,2017-05-10,P339,6,Issue,-5,1479.56,Yes
260568,2017-05-11,P339,6,Issue,-1,1479.56,Yes
260569,2017-05-12,P339,6,Issue,-2,1479.56,Yes
260570,2017-05-13,P339,6,Issue,-4,1479.56,Yes
260571,2017-05-14,P339,6,Issue,-7,1479.56,Yes
260572,2017-05-15,P339,6,Issue,-6,1479.56,Yes
260573,2017-05-16,P339,6,Issue,-1,1479.56,Yes
260574,2017-05-18,P339,6,Issue,-3,1479.56,Yes
260575,2017-05-19,P339,6,Issue,-6,1479.56,Yes
260576,2017-05-20,P339,6,Issue,-9,1479.56,Yes
260577,2017-05-21,P339,6,Issue,-10,1479.56,Yes
260578,2017-05-22,P339,6,Issue,-6,1479.56,Yes
260579,2017-05-23,P339,6,Issue,-9,1479.56,Yes
260580,2017-05-24,P339,6,Issue,-2,1479.56,Yes
260581,2017-05-25,P339,6,Issue,-5,1479.56,Yes
260582,2017-05-26,P339,6,Issue,-4,1479.56,Yes
260583,2017-05-27,P339,6,Issue,-9,1479.56,Yes
260584,2017-05-28,P339,6,Issue,-6,1479.56,Yes
260585,2017-05-29,P339,6,Receipt,165,1479.56,Yes
260586,2017-05-29,P339,6,Issue,-6,1479.56,Yes
260587,2017-05-30,P339,6,Issue,-3,1479.56,Yes
260588,2017-05-31,P339,6,Issue,-6,1479.56,Yes
260589,2017-06-01,P339,6,Issue,-6,1479.56,Yes
260590,2017-06-02,P339,6,Issue,-8,1479.56,Yes
260591,2017-06-03,P339,6,Issue,-6,1479.56,Yes
260592,2017-06-05,P339,6,Issue,-3,1479.56,Yes
260593,2017-06-06,P339,6,Issue,-10,1479.56,Yes
260594,2017-06-07,P339,6,Issue,-10,1479.56,Yes
260595,2017-06-08,P339,6,Issue,-10,1479.56,Yes
260596,2017-06-09,P339,6,Issue,-3,1479.56,Yes
260597,2017-06-10,P339,6,Issue,-6,1479.56,Yes
260598,2017-06-11,P339,6,Issue,-10,1479.56,Yes
260599,2017-06-12,P339,6,Issue,-10,1479.56,Yes
260600,2017-06-13,P339,6,Issue,-2,1479.56,Yes
260601,2017-06-14,P339,6,Issue,-9,1479.56,Yes
260602,2017-06-17,P339,6,Issue,-6,1479.56,Yes
260603,2017-06-18,P339,6,Issue,-1,1479.56,Yes
260604,2017-06-19,P339,6,Issue,-8,1479.56,Yes
260605,2017-06-20,P339,6,Issue,-10,1479.56,Yes
260606,2017-06-22,P339,6,Issue,-3,1479.56,Yes
260607,2017-06-24,P339,6,Issue,-7,1479.56,Yes
